PID,Price,Area,City,Location,No. of Bedrooms,Resale,MaintenanceStaff,Gymnasium,SwimmingPool,JoggingTrack,RainWaterHarvesting,IndoorGames,ShoppingMall,Intercom,SportsFacility,ATM,ClubHouse,School,24X7Security,PowerBackup,CarParking,StaffQuarter,Cafeteria,MultipurposeRoom,Hospital,WashingMachine,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Furnished
4198,8798000,1385,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5297,3300000,4696,Kolkata,Alipore,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2200,2500000,570,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6257,5000000,570,Mumbai,Kharghar,1,1,,,0,1,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
3058,21000000,2400,Delhi,Sector 10 Dwarka,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
4514,4100000,1044,Kolkata,New Town,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
486,2318000,644,Banglore,Electronic City Phase 1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
186,6250000,1120,Banglore,Electronic City Phase 1,2,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
1118,6500000,1350,Chennai,Madipakkam,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2307,2400000,450,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,6500000,1480,Hyderabad,Attapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,8745000,1566,Kolkata,Mukundapur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1059,5550000,1250,Banglore,Vidyaranyapura,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
7233,15000000,880,Mumbai,Wadala East Wadala,2,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
4830,54200000,1085,Kolkata,Dum Dum,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
1268,10000000,1296,Chennai,Thoraipakkam OMR,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
2603,2800000,650,Delhi,Uttam Nagar,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1110,9613000,1479,Chennai,Mogappair,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
3530,7998999,1554,Hyderabad,Miyapur,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,25800000,5318,Kolkata,Madurdaha Hussainpur,4,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2704,2300000,540,Delhi,Govindpuri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,3500000,650,Kolkata,Barisha Purba Para Road,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2502,16299999,1800,Delhi,Sector 12 Dwarka,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3075,15000000,1900,Delhi,Greater Kailash II,3,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0
73,4414000,966,Banglore,Nelamangala,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4238,17500000,2607,Hyderabad,Kondapur,3,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
2829,20000000,2500,Delhi,Sector 22 Dwarka,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0
4558,3957000,1166,Kolkata,Sonarpur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4825,6000000,1224,Kolkata,New Town,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
1865,110000000,2500,Delhi,West End,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
2163,15000000,1800,Delhi,Sector 4 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3795,12400000,1800,Hyderabad,Kukatpally,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2078,5300000,850,Delhi,Sector 23 Rohini,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2230,2800000,630,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3179,7500000,1420,Hyderabad,Toli Chowki,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6904,31000000,1267,Mumbai,Wadala,3,1,,,0,1,0,1,1,1,1,1,1,1,0,0,1,,,0,0,1,1,1,,,,0
5507,3000000,1080,Kolkata,New Town,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
935,14800000,2616,Banglore,Devanahalli,3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1
4299,5166000,1230,Hyderabad,Manikonda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,8000000,1150,Mumbai,Kharghar,2,1,,,0,1,0,0,1,0,1,1,1,1,0,1,0,,,0,1,1,1,0,,,,1
2721,4800000,900,Delhi,nawada,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2905,13500000,1500,Delhi,Sector 10 Dwarka,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
928,3267000,568,Banglore,Avalahalli Off Sarjapur Road,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
3648,3800000,1000,Hyderabad,Kachiguda,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2273,4500000,900,Delhi,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2527,13500000,2000,Delhi,Sector 13 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
1480,3676000,766,Chennai,Pammal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5961,2100000,800,Kolkata,Keshtopur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5287,4600000,1200,Kolkata,Jodhpur Park,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5965,3178000,850,Kolkata,Tagore Park,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
627,8192000,1572,Banglore,JP Nagar Phase 3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
7286,12100000,690,Mumbai,Kolshet Road,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
6487,11500000,1250,Mumbai,Kharghar,2,1,,,0,0,0,1,1,1,1,1,1,1,0,0,1,,,1,1,1,1,1,,,,1
4467,2800000,1192,Kolkata,Joka,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
7696,9300000,650,Mumbai,Kandivali West,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2560,12500000,1300,Delhi,Sector 19 Dwarka,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
6793,22100000,1075,Mumbai,Magathane,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
1944,14000000,1000,Delhi,Paschim Vihar,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,14100000,1630,Banglore,Kodigehalli,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1
1695,15500000,1555,Chennai,Anna Nagar,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
1405,2002000,507,Chennai,Perungalathur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
251,5085000,1050,Banglore,Kasavanahalli,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0
4599,29000000,1727,Kolkata,Tangra,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5223,2260000,933,Kolkata,Rajarhat,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2728,6000000,1000,Delhi,Dwarka Mor,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
596,2800000,1000,Banglore,Attibele,2,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
3742,15500000,2220,Hyderabad,Kokapet,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
5383,3055000,1200,Kolkata,Paschim Barisha,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
2819,2800000,540,Delhi,Dwarka Mor,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5636,3500000,1300,Kolkata,Gariahat,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4465,2717000,820,Kolkata,Joka,2,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
6106,28000000,2470,Mumbai,Kharghar,4,1,,,1,1,0,1,1,1,1,1,1,1,0,0,1,,,0,1,1,1,0,,,,1
3640,11399999,1860,Hyderabad,Kukatpally,3,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1
1647,9400000,1951,Chennai,Sholinganallur,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6969,17500000,1500,Mumbai,Kandivali West,3,0,,,1,1,1,0,1,0,1,1,1,0,0,0,0,,,0,0,1,1,0,,,,0
4585,7613000,1204,Kolkata,Santoshpur,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2266,4700000,900,Delhi,Burari,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3048,22500000,1450,Delhi,Sector-D Vasant Kunj,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
6210,16000000,1750,Mumbai,Kharghar,3,1,,,0,1,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
3160,3200000,1080,Hyderabad,Meerpet,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
495,4783000,1367,Banglore,Electronic City Phase 1,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3035,6000000,800,Delhi,Sector 24 Rohini,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
339,9471000,1455,Banglore,JP Nagar Phase 8,3,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
1997,16000000,1800,Delhi,Sector 6 Dwarka,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
299,5323000,1521,Banglore,Uttarahalli,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
6476,6200000,1075,Mumbai,Virar West,2,1,,,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,1,1,,,,0
6004,16000000,1450,Kolkata,Tollygunge,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4230,25299999,3049,Hyderabad,Hitech City,4,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
629,8830000,1701,Banglore,JP Nagar Phase 3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
6468,5000000,650,Mumbai,Sector-18 Ulwe,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
5770,2400000,992,Kolkata,New Town,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
3997,5000000,1620,Hyderabad,Mallampet,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,3200000,1150,Hyderabad,Beeramguda,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2497,16500000,2250,Delhi,Sector 2 Dwarka,3,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
1752,6977000,1024,Chennai,Karapakkam,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
2729,4000000,750,Delhi,Dwarka Mor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1082,5521000,986,Chennai,Pammal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6146,15500000,1645,Mumbai,Kharghar,3,1,,,0,1,0,1,1,1,1,1,1,1,0,0,1,,,0,0,0,1,0,,,,1
2012,13799999,1700,Delhi,Sector 9 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,7780000,1197,Chennai,East Tambaram,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,6900000,770,Kolkata,New Town,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5052,8600000,1845,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6993,5000000,650,Mumbai,Sector 20 Kharghar,1,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
326,22799999,2370,Banglore,Bilekahalli,3,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
5054,5229000,1400,Kolkata,Kalighat,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1847,17500000,1300,Delhi,Sector 9 Rohini,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4057,8500000,1525,Hyderabad,Kondapur,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3387,12000000,2000,Hyderabad,Kukatpally,3,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
4380,4025000,1150,Kolkata,Behala,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,3700000,760,Delhi,Dwarka Mor,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7198,18000000,1100,Mumbai,Andheri,2,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
3493,9000000,1150,Hyderabad,Hitech City,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4068,6600000,1555,Hyderabad,Gajularamaram,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4416,5270000,743,Kolkata,New Town,2,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
1174,3072000,768,Chennai,Nanmangalam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2770,11000000,1500,Delhi,Sector 19 Dwarka,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1
3076,16500000,1850,Delhi,Sector 5 Dwarka,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
6609,6000000,687,Mumbai,Sector-18 Ulwe,1,0,,,1,1,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
4490,3971000,1164,Kolkata,Sonarpur,3,0,9,9,,9,9,9,,9,9,9,9,,,,,9,9,9,,9,9,,9,9,9,
95,4604000,1540,Banglore,Narayanaghatta,3,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
4740,7300000,1350,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
920,6500000,1172,Banglore,Kanakapura Road Beyond Nice Ring Road,2,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1
5721,3360000,841,Kolkata,Maniktala,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4738,8300000,1510,Kolkata,Rajarhat,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
5056,5394000,890,Kolkata,Bansdroni,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
4529,9359000,1954,Kolkata,Madurdaha Hussainpur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
3166,4300000,850,Hyderabad,Saroornagar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7637,40000000,1200,Mumbai,Chembur,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
5541,3000000,1100,Kolkata,Keshtopur,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
428,10100000,1735,Banglore,ITPL,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
2642,2399000,477,Delhi,Dwarka Mor,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,11500000,2087,Banglore,Narayanapura on Hennur Main Road,3,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
4008,3200000,1050,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6372,8500000,575,Mumbai,Kanjurmarg,1,1,,,0,0,0,0,1,0,1,1,1,1,0,0,0,,,0,0,0,1,0,,,,0
7647,100000000,1300,Mumbai,Jankalyan Nagar,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
7539,14800000,1020,Mumbai,Andheri East,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
1722,3732000,700,Chennai,Periyapanicheri,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,12500000,1650,Hyderabad,West Marredpally,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6716,6700000,556,Mumbai,Thane,2,1,,,0,0,0,0,1,0,1,1,1,0,0,0,0,,,0,0,0,1,1,,,,0
675,3087000,950,Banglore,Anekal City,2,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1
538,3038000,1085,Banglore,Chandapura,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7629,31200000,1361,Mumbai,Andheri West,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
457,4910000,884,Banglore,Nagarbhavi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,8800000,1385,Hyderabad,Appa Junction,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3176,4700000,1100,Hyderabad,Moosapet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
372,9000000,1373,Banglore,RR Nagar,2,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1
4367,3200000,1200,Kolkata,Barasat,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,2480000,677,Chennai,Avadi,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1
6817,23000000,1100,Mumbai,Dattapada,3,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
3498,7000000,1418,Hyderabad,Puppalaguda,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4872,3986999,1201,Kolkata,Tangra,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
604,4147000,1185,Banglore,Bommasandra,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4816,2157000,1075,Kolkata,Bhadreswar,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
1933,3000000,750,Delhi,Chattarpur,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,17000000,1550,Delhi,Sarita Vihar,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,5380000,1255,Banglore,RR Nagar,2,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1
6424,9200000,1180,Mumbai,Sector12 Kamothe,2,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
3698,20000000,2405,Hyderabad,Nanakramguda,3,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
7410,11000000,600,Mumbai,Borivali East,1,1,,,0,0,0,1,1,1,1,1,1,1,0,0,1,,,0,1,0,1,0,,,,1
1520,4230000,1055,Chennai,Avadi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4124,3300000,1045,Hyderabad,Krishna Reddy Pet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5286,4960000,1480,Kolkata,New Town,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,,,,
6702,39200000,2061,Mumbai,Wadala,3,0,,,0,0,0,0,1,0,1,1,1,1,1,1,0,,,0,0,1,1,0,,,,0
1239,5560000,955,Chennai,Kolapakkam,2,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
2376,15800000,1600,Delhi,Sector 3 Dwarka,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
3325,10000000,1925,Hyderabad,Kukatpally,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1
6310,22000000,1100,Mumbai,Malad West,2,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,0,0,1,1,0,,,,1
2103,16000000,1800,Delhi,Palam,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4957,4190000,835,Kolkata,Dum Dum Park,2,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2064,18500000,2000,Delhi,Sector 11 Dwarka,3,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
6989,7600000,1100,Mumbai,Sector 19 Kharghar,2,1,,,0,0,0,0,0,0,1,0,1,0,1,0,0,,,0,0,0,1,1,,,,0
2176,2400000,600,Delhi,Burari,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2521,15500000,1800,Delhi,Sector 12 Dwarka,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
3007,2300000,540,Delhi,Govindpuri,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,15500000,1200,Delhi,Alaknanda,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
6462,5000000,600,Mumbai,Sector 22 Kamothe,1,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,0,0,,,,0
3717,6700000,1340,Hyderabad,Puppalaguda,2,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4600,2709000,2900,Kolkata,Tangra,4,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4977,13500000,1383,Kolkata,Garia,3,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4753,8575000,1924,Kolkata,Rajarhat,3,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
2325,2500000,550,Delhi,Dwarka Mor,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,7642000,1626,Chennai,Puzhal,3,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1
4797,2266000,785,Kolkata,Dum Dum,2,0,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
4767,7184999,1021,Kolkata,Ultadanga,1,1,,,,9,9,9,,9,9,9,9,,,,,,,9,,9,9,,9,9,9,
6821,16500000,1050,Mumbai,Magathane,2,1,,,0,0,0,0,0,0,1,1,1,0,0,0,0,,,0,0,0,1,0,,,,0
